Path way points to (21 20.5).
Time,23.607,
Path way points to (25 25).
x,y,
28.2901,28.0365,
27.9328,28.8652,
27.6034,28.9754,
27.0053,29.0348,
26.7884,29.0423,
26.2567,28.9897,
26.0477,28.8486,
25.8651,28.3122,
25.7184,27.7502,
25.6152,27.3774,
25.5335,27.0161,
25.3417,26.4185,
25.22,25.8925,
25.0762,25.2737,
Time,28.5988,
Path way points to (21 20.5).
x,y,
24.936,24.7192,
24.8509,24.4074,
24.6673,23.7241,
24.5225,23.1221,
24.3215,22.5121,
24.4619,22.6268,
24.1914,22.514,
24.3215,22.5121,
24.249,22.1689,
23.9146,21.8855,
24.249,22.1689,
23.9748,21.5624,
23.7212,20.904,
23.6609,20.9038,
23.1049,20.8346,
22.3564,20.7864,
21.9189,20.7317,
21.3207,20.6461,
20.9478,20.5816,
Time,213.617,
Path way points to (28.3 24.06).
x,y,
21.9189,20.7317,
22.3564,20.7864,
23.1049,20.8346,
23.6609,20.9038,
23.4466,20.9345,
23.994,21.0763,
24.4648,21.5526,
24.8677,21.8925,
25.263,22.2411,
25.4912,22.4662,
25.9892,23.0271,
26.3674,23.2556,
26.809,23.4724,
27.4144,23.7102,
27.6721,23.8348,
28.1081,24.0296,
Time,21.0158,
Path way points to (28.4 29).
x,y,
27.8201,24.5053,
27.9704,24.7183,
28.0213,24.7523,
28.0627,24.4415,
28.1658,24.7701,
28.1653,25.381,
28.0999,26.0926,
28.1367,26.4268,
28.1021,27.062,
28.195,27.8063,
28.2901,28.0365,
28.3153,28.7395,
Time,32.191,
Path way points to (25 25).
x,y,
28.2901,28.0365,
27.9328,28.8652,
27.6034,28.9754,
27.0053,29.0348,
26.7884,29.0423,
26.2567,28.9897,
25.9439,28.8065,
25.7992,28.1389,
25.6155,27.4133,
25.5335,27.0161,
25.3417,26.4185,
25.22,25.8925,
25.0762,25.2737,
Time,23.3387,
Path way points to (21 20.5).
x,y,
24.936,24.7192,
24.8509,24.4074,
24.6451,23.8109,
24.4639,23.2147,
24.4168,23.011,
24.2366,22.2841,
24.0133,21.5947,
23.9748,21.5624,
23.6609,20.9038,
23.1049,20.8346,
22.3564,20.7864,
21.9189,20.7317,
21.3207,20.6461,
20.9478,20.5816,
Time,26.6607,
Path way points to (21 20.5).
x,y,
24.6599,23.8543,
24.7501,23.24,
24.4195,22.4374,
24.0915,21.7629,
23.8396,21.0582,
23.6597,20.9629,
22.8452,20.8712,
22.1389,20.619,
21.7221,20.576,
21.0942,20.5188,
Time,744.275,
Path way points to (28.3 24.06).
x,y,
22.1389,20.619,
22.8452,20.8712,
23.6597,20.9629,
23.8396,21.0582,
24.4923,21.665,
25.0866,22.2527,
25.3544,22.4527,
25.9913,22.9714,
26.6408,23.3465,
27.4609,23.8011,
28.0707,24.1105,
Time,22.4775,
Path way points to (28.4 29).
x,y,
27.642,24.3233,
27.8119,24.9399,
28.0635,25.7407,
27.9592,25.6963,
28.0089,26.4887,
28.0894,26.9412,
28.2975,27.7368,
28.4014,28.4796,
28.5104,28.8931,
Time,21.2888,
Path way points to (25 25).
x,y,
28.3237,27.9807,
28.3124,27.4709,
28.2856,26.7137,
28.2293,26.4307,
28.0635,25.7407,
27.9018,25.0068,
27.976,25.1904,
27.5415,24.8695,
27.3396,24.9217,
26.9105,24.8048,
26.411,24.7911,
26.426,24.8088,
26.411,24.7911,
25.7988,24.7822,
25.1912,24.7908,
Time,22.1414,
Path way points to (21 20.5).
x,y,
25.694,24.6454,
25.3911,23.9766,
25.3232,23.8392,
24.9918,23.1601,
24.6634,22.4759,
24.5735,22.2716,
24.177,21.663,
23.8396,21.0582,
24.1447,21.6293,
23.721,21.0105,
23.5864,20.9857,
22.8614,20.7937,
22.1389,20.619,
21.7221,20.576,
21.0942,20.5188,
Time,22.8344,
Path way points to (28.3 24.06).
x,y,
22.1389,20.619,
22.8614,20.7937,
23.6121,20.9231,
23.5864,20.9857,
23.721,21.0105,
24.2215,21.5829,
24.4483,21.7764,
24.8792,22.1269,
25.4093,22.5253,
25.9913,22.9714,
26.5697,23.3843,
26.9031,23.5687,
27.5612,23.8698,
28.0707,24.1105,
Time,22.5754,
Path way points to (28.4 29).
x,y,
27.8927,24.4963,
27.9338,24.7224,
28.0427,24.5287,
28.0993,24.4625,
28.1132,25.2165,
28.1875,25.7572,
28.2859,26.457,
28.3128,26.6344,
28.3709,27.2322,
28.4124,27.482,
28.4613,28.0631,
28.4791,28.5113,
28.5104,28.8931,
Time,24.3561,
Path way points to (25 25).
x,y,
28.4613,28.0631,
28.4124,27.482,
28.3709,27.2322,
28.2856,26.7137,
28.2293,26.4307,
28.0635,25.7407,
27.976,25.1904,
27.628,25.0233,
27.3453,24.9231,
26.7485,24.9256,
26.2223,24.8866,
25.6762,24.8258,
25.1912,24.7908,
Time,31.9215,
Path way points to (21 20.5).
x,y,
25.5274,24.5287,
25.2348,23.9257,
24.9621,23.4025,
24.8369,23.1254,
24.5074,22.4871,
24.243,21.8548,
24.1447,21.6293,
23.8396,21.0582,
23.721,21.0105,
23.5947,20.8458,
22.8614,20.7937,
22.1389,20.619,
21.7221,20.576,
21.0942,20.5188,
Time,483.964,
Path way points to (28.3 24.06).
x,y,
22.1389,20.619,
22.8457,20.809,
22.869,20.8216,
23.5864,20.9857,
23.8396,21.0582,
24.308,21.5429,
24.4363,21.6876,
24.8792,22.1269,
25.106,22.3096,
25.6077,22.6983,
25.4093,22.5253,
25.9913,22.9714,
26.6145,23.3434,
27.2624,23.6318,
27.5126,23.7882,
28.0707,24.1105,
Time,21.4121,
Path way points to (28.4 29).
x,y,
27.6794,24.2751,
27.7604,24.5263,
27.976,25.1904,
28.0635,25.7407,
28.2293,26.4307,
28.2856,26.7137,
28.3709,27.2322,
28.4124,27.482,
28.4613,28.0631,
28.4791,28.5113,
28.5104,28.8931,
Time,25.147,
Path way points to (25 25).
x,y,
28.4613,28.0631,
28.4124,27.482,
28.3709,27.2322,
28.2856,26.7137,
28.2293,26.4307,
28.0635,25.7407,
27.976,25.1904,
27.3201,24.8468,
27.3396,24.9217,
27.3453,24.9231,
26.7485,24.9256,
26.2223,24.8866,
25.6762,24.8258,
25.1912,24.7908,
Time,20.7079,
Path way points to (21 20.5).
x,y,
25.292,24.2579,
25.1118,24.1222,
25.0063,24.2694,
25.1118,24.1222,
25.0063,24.2694,
24.9116,24.0161,
24.7179,23.5309,
24.6354,23.1161,
24.4375,22.3927,
24.4195,22.4374,
24.243,21.8548,
24.177,21.663,
24.2534,21.6826,
23.8396,21.0582,
24.1447,21.6293,
23.721,21.0105,
23.6121,20.9231,
22.9979,20.632,
22.4705,20.5913,
21.7323,20.5343,
21.0942,20.5188,
Time,23.5544,
Path way points to (28.3 24.06).
x,y,
22.1389,20.619,
22.8457,20.809,
22.869,20.8216,
23.5864,20.9857,
23.8396,21.0582,
24.308,21.5429,
24.4363,21.6876,
24.8792,22.1269,
25.4093,22.5253,
25.9913,22.9714,
26.6145,23.3434,
27.2624,23.6318,
27.5126,23.7882,
28.0707,24.1105,
Time,25.5113,
Path way points to (28.4 29).
x,y,
27.6794,24.2751,
27.7604,24.5263,
27.976,25.1904,
28.0635,25.7407,
